"","ASSESSID","TSYEAR","SSB","TOTAL","CATCH_LANDINGS","units_total","units_ssb","units_catch"
"7377","NEFSC-QUAHATLC-1978-2008-CHUTE",1984,NA,2347000,17975,"MT",NA,"MT"
"7378","NEFSC-QUAHATLC-1978-2008-CHUTE",1985,NA,2334000,20726,"MT",NA,"MT"
"7379","NEFSC-QUAHATLC-1978-2008-CHUTE",1986,NA,2318000,18902,"MT",NA,"MT"
"7380","NEFSC-QUAHATLC-1978-2008-CHUTE",1987,NA,2305000,21514,"MT",NA,"MT"
"7381","NEFSC-QUAHATLC-1978-2008-CHUTE",1988,NA,2289000,20273,"MT",NA,"MT"
"7382","NEFSC-QUAHATLC-1978-2008-CHUTE",1989,NA,2275000,22359,"MT",NA,"MT"
"7383","NEFSC-QUAHATLC-1978-2008-CHUTE",1990,NA,2260000,20965,"MT",NA,"MT"
"7384","NEFSC-QUAHATLC-1978-2008-CHUTE",1991,NA,2247000,22064,"MT",NA,"MT"
"7385","NEFSC-QUAHATLC-1978-2008-CHUTE",1992,NA,2233000,22477,"MT",NA,"MT"
"7386","NEFSC-QUAHATLC-1978-2008-CHUTE",1993,NA,2187000,21876,"MT",NA,"MT"
"7387","NEFSC-QUAHATLC-1978-2008-CHUTE",1994,NA,2142000,20985,"MT",NA,"MT"
"7388","NEFSC-QUAHATLC-1978-2008-CHUTE",1995,NA,2098000,21108,"MT",NA,"MT"
"7389","NEFSC-QUAHATLC-1978-2008-CHUTE",1996,NA,2054000,20061,"MT",NA,"MT"
"7390","NEFSC-QUAHATLC-1978-2008-CHUTE",1997,NA,2011000,19628,"MT",NA,"MT"
"7391","NEFSC-QUAHATLC-1978-2008-CHUTE",1998,NA,1969000,17897,"MT",NA,"MT"
"7392","NEFSC-QUAHATLC-1978-2008-CHUTE",1999,NA,1928000,17381,"MT",NA,"MT"
"7393","NEFSC-QUAHATLC-1978-2008-CHUTE",2000,NA,1888000,14723,"MT",NA,"MT"
"7394","NEFSC-QUAHATLC-1978-2008-CHUTE",2001,NA,1852000,17069,"MT",NA,"MT"
"7395","NEFSC-QUAHATLC-1978-2008-CHUTE",2002,NA,1813000,17947,"MT",NA,"MT"
"7396","NEFSC-QUAHATLC-1978-2008-CHUTE",2003,NA,1773000,18815,"MT",NA,"MT"
"7397","NEFSC-QUAHATLC-1978-2008-CHUTE",2004,NA,1732000,17655,"MT",NA,"MT"
"7398","NEFSC-QUAHATLC-1978-2008-CHUTE",2005,NA,1693000,13635,"MT",NA,"MT"
"7399","NEFSC-QUAHATLC-1978-2008-CHUTE",2006,NA,1658000,14273,"MT",NA,"MT"
"7400","NEFSC-QUAHATLC-1978-2008-CHUTE",2007,NA,1623000,15574,"MT",NA,"MT"
"7401","NEFSC-QUAHATLC-1978-2008-CHUTE",2008,NA,1586000,15479,"MT",NA,"MT"
"7402","NEFSC-SCALLGB-1964-2006-HART",1964,NA,NA,6241,NA,NA,"MT"
"7403","NEFSC-SCALLGB-1964-2006-HART",1965,NA,NA,1481,NA,NA,"MT"
"7404","NEFSC-SCALLGB-1964-2006-HART",1966,NA,NA,884,NA,NA,"MT"
"7405","NEFSC-SCALLGB-1964-2006-HART",1967,NA,NA,1221,NA,NA,"MT"
"7406","NEFSC-SCALLGB-1964-2006-HART",1968,NA,NA,994,NA,NA,"MT"
"7407","NEFSC-SCALLGB-1964-2006-HART",1969,NA,NA,1324,NA,NA,"MT"
"7408","NEFSC-SCALLGB-1964-2006-HART",1970,NA,NA,1415,NA,NA,"MT"
"7409","NEFSC-SCALLGB-1964-2006-HART",1971,NA,NA,1329,NA,NA,"MT"
"7410","NEFSC-SCALLGB-1964-2006-HART",1972,NA,NA,821,NA,NA,"MT"
"7411","NEFSC-SCALLGB-1964-2006-HART",1973,NA,NA,1080,NA,NA,"MT"
"7412","NEFSC-SCALLGB-1964-2006-HART",1974,NA,NA,926,NA,NA,"MT"
"7413","NEFSC-SCALLGB-1964-2006-HART",1975,NA,NA,857,NA,NA,"MT"
"7414","NEFSC-SCALLGB-1964-2006-HART",1976,NA,NA,1761,NA,NA,"MT"
"7415","NEFSC-SCALLGB-1964-2006-HART",1977,NA,NA,4736,NA,NA,"MT"
"7416","NEFSC-SCALLGB-1964-2006-HART",1978,NA,NA,5569,NA,NA,"MT"
"7417","NEFSC-SCALLGB-1964-2006-HART",1979,NA,NA,6285,NA,NA,"MT"
"7418","NEFSC-SCALLGB-1964-2006-HART",1980,NA,NA,5419,NA,NA,"MT"
"7419","NEFSC-SCALLGB-1964-2006-HART",1981,NA,NA,7843,NA,NA,"MT"
"7420","NEFSC-SCALLGB-1964-2006-HART",1982,NA,10966,6322,"MT",NA,"MT"
"7421","NEFSC-SCALLGB-1964-2006-HART",1983,NA,11457,4284,"MT",NA,"MT"
"7422","NEFSC-SCALLGB-1964-2006-HART",1984,NA,9465,3043,"MT",NA,"MT"
"7423","NEFSC-SCALLGB-1964-2006-HART",1985,NA,10898,2894,"MT",NA,"MT"
"7424","NEFSC-SCALLGB-1964-2006-HART",1986,NA,13078,4438,"MT",NA,"MT"
"7425","NEFSC-SCALLGB-1964-2006-HART",1987,NA,14782,4851,"MT",NA,"MT"
"7426","NEFSC-SCALLGB-1964-2006-HART",1988,NA,16623,6054,"MT",NA,"MT"
"7427","NEFSC-SCALLGB-1964-2006-HART",1989,NA,17453,5661,"MT",NA,"MT"
"7428","NEFSC-SCALLGB-1964-2006-HART",1990,NA,20955,9982,"MT",NA,"MT"
"7429","NEFSC-SCALLGB-1964-2006-HART",1991,NA,18876,9311,"MT",NA,"MT"
"7430","NEFSC-SCALLGB-1964-2006-HART",1992,NA,14476,8238,"MT",NA,"MT"
"7431","NEFSC-SCALLGB-1964-2006-HART",1993,NA,7894,3655,"MT",NA,"MT"
"7432","NEFSC-SCALLGB-1964-2006-HART",1994,NA,5923,1205,"MT",NA,"MT"
"7433","NEFSC-SCALLGB-1964-2006-HART",1995,NA,9249,1199,"MT",NA,"MT"
"7434","NEFSC-SCALLGB-1964-2006-HART",1996,NA,14989,2061,"MT",NA,"MT"
"7435","NEFSC-SCALLGB-1964-2006-HART",1997,NA,19500,2053,"MT",NA,"MT"
"7436","NEFSC-SCALLGB-1964-2006-HART",1998,NA,24385,2039,"MT",NA,"MT"
"7437","NEFSC-SCALLGB-1964-2006-HART",1999,NA,31783,5085,"MT",NA,"MT"
"7438","NEFSC-SCALLGB-1964-2006-HART",2000,NA,39549,5039,"MT",NA,"MT"
"7439","NEFSC-SCALLGB-1964-2006-HART",2001,NA,52681,4597,"MT",NA,"MT"
"7440","NEFSC-SCALLGB-1964-2006-HART",2002,NA,64628,5541,"MT",NA,"MT"
"7441","NEFSC-SCALLGB-1964-2006-HART",2003,NA,72724,4823,"MT",NA,"MT"
"7442","NEFSC-SCALLGB-1964-2006-HART",2004,NA,78623,4357,"MT",NA,"MT"
"7443","NEFSC-SCALLGB-1964-2006-HART",2005,NA,84106,9502,"MT",NA,"MT"
"7444","NEFSC-SCALLGB-1964-2006-HART",2006,NA,81047,17286,"MT",NA,"MT"
"7445","NEFSC-SCALLMATLC-1964-2006-HART",1964,NA,NA,137,NA,NA,"MT"
"7446","NEFSC-SCALLMATLC-1964-2006-HART",1965,NA,NA,3974,NA,NA,"MT"
"7447","NEFSC-SCALLMATLC-1964-2006-HART",1966,NA,NA,4061,NA,NA,"MT"
"7448","NEFSC-SCALLMATLC-1964-2006-HART",1967,NA,NA,1873,NA,NA,"MT"
"7449","NEFSC-SCALLMATLC-1964-2006-HART",1968,NA,NA,2437,NA,NA,"MT"
"7450","NEFSC-SCALLMATLC-1964-2006-HART",1969,NA,NA,851,NA,NA,"MT"
"7451","NEFSC-SCALLMATLC-1964-2006-HART",1970,NA,NA,473,NA,NA,"MT"
"7452","NEFSC-SCALLMATLC-1964-2006-HART",1971,NA,NA,274,NA,NA,"MT"
"7453","NEFSC-SCALLMATLC-1964-2006-HART",1972,NA,NA,658,NA,NA,"MT"
"7454","NEFSC-SCALLMATLC-1964-2006-HART",1973,NA,NA,249,NA,NA,"MT"
"7455","NEFSC-SCALLMATLC-1964-2006-HART",1974,NA,NA,938,NA,NA,"MT"
"7456","NEFSC-SCALLMATLC-1964-2006-HART",1975,NA,11318,1558,"MT",NA,"MT"
"7457","NEFSC-SCALLMATLC-1964-2006-HART",1976,NA,11865,3791,"MT",NA,"MT"
"7458","NEFSC-SCALLMATLC-1964-2006-HART",1977,NA,11319,2819,"MT",NA,"MT"
"7459","NEFSC-SCALLMATLC-1964-2006-HART",1978,NA,11897,4642,"MT",NA,"MT"
"7460","NEFSC-SCALLMATLC-1964-2006-HART",1979,NA,9546,2888,"MT",NA,"MT"
"7461","NEFSC-SCALLMATLC-1964-2006-HART",1980,NA,8061,2366,"MT",NA,"MT"
"7462","NEFSC-SCALLMATLC-1964-2006-HART",1981,NA,7664,788,"MT",NA,"MT"
"7463","NEFSC-SCALLMATLC-1964-2006-HART",1982,NA,8907,1610,"MT",NA,"MT"
"7464","NEFSC-SCALLMATLC-1964-2006-HART",1983,NA,9221,3121,"MT",NA,"MT"
"7465","NEFSC-SCALLMATLC-1964-2006-HART",1984,NA,8130,3750,"MT",NA,"MT"
"7466","NEFSC-SCALLMATLC-1964-2006-HART",1985,NA,7739,3281,"MT",NA,"MT"
"7467","NEFSC-SCALLMATLC-1964-2006-HART",1986,NA,10508,3799,"MT",NA,"MT"
"7468","NEFSC-SCALLMATLC-1964-2006-HART",1987,NA,15503,8808,"MT",NA,"MT"
"7469","NEFSC-SCALLMATLC-1964-2006-HART",1988,NA,15698,7017,"MT",NA,"MT"
"7470","NEFSC-SCALLMATLC-1964-2006-HART",1989,NA,17491,8433,"MT",NA,"MT"
"7471","NEFSC-SCALLMATLC-1964-2006-HART",1990,NA,16211,6915,"MT",NA,"MT"
"7472","NEFSC-SCALLMATLC-1964-2006-HART",1991,NA,14837,7300,"MT",NA,"MT"
"7473","NEFSC-SCALLMATLC-1964-2006-HART",1992,NA,10366,5137,"MT",NA,"MT"
"7474","NEFSC-SCALLMATLC-1964-2006-HART",1993,NA,8780,2808,"MT",NA,"MT"
"7475","NEFSC-SCALLMATLC-1964-2006-HART",1994,NA,13632,5972,"MT",NA,"MT"
"7476","NEFSC-SCALLMATLC-1964-2006-HART",1995,NA,14359,6069,"MT",NA,"MT"
"7477","NEFSC-SCALLMATLC-1964-2006-HART",1996,NA,12177,4918,"MT",NA,"MT"
"7478","NEFSC-SCALLMATLC-1964-2006-HART",1997,NA,10027,2728,"MT",NA,"MT"
"7479","NEFSC-SCALLMATLC-1964-2006-HART",1998,NA,14202,2891,"MT",NA,"MT"
"7480","NEFSC-SCALLMATLC-1964-2006-HART",1999,NA,27069,4414,"MT",NA,"MT"
"7481","NEFSC-SCALLMATLC-1964-2006-HART",2000,NA,44664,8852,"MT",NA,"MT"
"7482","NEFSC-SCALLMATLC-1964-2006-HART",2001,NA,59007,15611,"MT",NA,"MT"
"7483","NEFSC-SCALLMATLC-1964-2006-HART",2002,NA,64744,17056,"MT",NA,"MT"
"7484","NEFSC-SCALLMATLC-1964-2006-HART",2003,NA,70580,20089,"MT",NA,"MT"
"7485","NEFSC-SCALLMATLC-1964-2006-HART",2004,NA,78448,24497,"MT",NA,"MT"
"7486","NEFSC-SCALLMATLC-1964-2006-HART",2005,NA,78387,15634,"MT",NA,"MT"
"7487","NEFSC-SCALLMATLC-1964-2006-HART",2006,NA,85161,8819,"MT",NA,"MT"
"7488","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1960,NA,NA,37199,NA,NA,"MT"
"7489","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1961,NA,NA,35208,NA,NA,"MT"
"7490","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1962,NA,NA,34989,NA,NA,"MT"
"7491","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1963,NA,NA,37785,NA,NA,"MT"
"7492","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1964,NA,NA,29668,NA,NA,"MT"
"7493","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1965,NA,NA,29089,NA,NA,"MT"
"7494","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1966,NA,NA,21280,NA,NA,"MT"
"7495","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1967,NA,NA,15929,NA,NA,"MT"
"7496","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1968,NA,NA,13693,NA,NA,"MT"
"7497","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1969,NA,NA,9334,NA,NA,"MT"
"7498","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1970,NA,NA,8047,NA,NA,"MT"
"7499","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1971,NA,NA,7717,NA,NA,"MT"
"7500","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1972,NA,NA,8763,NA,NA,"MT"
"7501","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1973,NA,NA,10455,NA,NA,"MT"
"7502","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1974,NA,NA,13031,NA,NA,"MT"
"7503","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1975,NA,NA,13550,NA,NA,"MT"
"7504","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1976,NA,NA,12249,NA,NA,"MT"
"7505","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1977,NA,NA,13951,NA,NA,"MT"
"7506","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1978,NA,NA,14695,NA,NA,"MT"
"7507","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1979,NA,NA,14107,NA,NA,"MT"
"7508","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1980,NA,NA,15791,NA,NA,"MT"
"7509","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1981,NA,NA,17457,NA,NA,"MT"
"7510","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1982,NA,NA,15448,NA,NA,"MT"
"7511","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1983,NA,NA,14555,NA,NA,"MT"
"7512","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1984,18151,NA,11053,NA,"MT","MT"
"7513","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1985,17010.3,NA,13729,NA,"MT","MT"
"7514","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1986,15953.1,NA,14532,NA,"MT","MT"
"7515","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1987,13530.9,NA,11662,NA,"MT","MT"
"7516","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1988,10620.9,NA,9567,NA,"MT","MT"
"7517","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1989,8894.13,NA,8773,NA,"MT","MT"
"7518","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1990,9437.75,NA,10396,NA,"MT","MT"
"7519","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1991,9211.15,NA,14357,NA,"MT","MT"
"7520","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1992,7927.82,NA,13975,NA,"MT","MT"
"7521","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1993,6147.33,NA,7640,NA,"MT","MT"
"7522","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1994,4428.39,NA,6428,NA,"MT","MT"
"7523","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1995,3992.54,NA,5752,NA,"MT","MT"
"7524","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1996,5102.5,NA,5465,NA,"MT","MT"
"7525","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1997,5608.76,NA,4582,NA,"MT","MT"
"7526","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1998,6771.92,NA,5638,NA,"MT","MT"
"7527","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",1999,12366.6,NA,7186,NA,"MT","MT"
"7528","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",2000,25727,NA,6083,NA,"MT","MT"
"7529","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",2001,51510.8,NA,5326,NA,"MT","MT"
"7530","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",2002,72536,NA,10590,NA,"MT","MT"
"7531","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",2003,76532.7,NA,10564,NA,"MT","MT"
"7532","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",2004,81638,NA,7181,NA,"MT","MT"
"7533","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",2005,93754,NA,6246,NA,"MT","MT"
"7534","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",2006,105645,NA,6965,NA,"MT","MT"
"7535","NEFSC-SCUPNWATLC-1960-2007-TERCEIRO",2007,119343,NA,7867,NA,"MT","MT"
"7536","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1962,NA,NA,NA,NA,NA,NA
"7537","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1963,NA,NA,NA,NA,NA,NA
"7538","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1964,NA,NA,NA,NA,NA,NA
"7539","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1965,NA,NA,NA,NA,NA,NA
"7540","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1966,NA,NA,NA,NA,NA,NA
"7541","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1967,NA,NA,NA,NA,NA,NA
"7542","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1968,NA,NA,NA,NA,NA,NA
"7543","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1969,NA,NA,NA,NA,NA,NA
"7544","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1970,NA,NA,NA,NA,NA,NA
"7545","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1971,NA,NA,NA,NA,NA,NA
"7546","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1972,NA,NA,NA,NA,NA,NA
"7547","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1973,NA,NA,NA,NA,NA,NA
"7548","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1974,NA,NA,NA,NA,NA,NA
"7549","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1975,NA,NA,NA,NA,NA,NA
"7550","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1976,NA,NA,NA,NA,NA,NA
"7551","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1977,NA,NA,NA,NA,NA,NA
"7552","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1978,NA,NA,NA,NA,NA,NA
"7553","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1979,NA,NA,NA,NA,NA,NA
"7554","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1980,NA,NA,NA,NA,NA,NA
"7555","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1981,NA,NA,29684.11,NA,NA,"MT"
"7556","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1982,NA,NA,29588.99,NA,NA,"MT"
"7557","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1983,NA,NA,27734.58,NA,NA,"MT"
"7558","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1984,NA,NA,26224.7,NA,NA,"MT"
"7559","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1985,NA,NA,23181.19,NA,NA,"MT"
"7560","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1986,NA,NA,20655.94,NA,NA,"MT"
"7561","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1987,NA,NA,19412.49,NA,NA,"MT"
"7562","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1988,NA,NA,20126.83,NA,NA,"MT"
"7563","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1989,NA,NA,21083.12,NA,NA,"MT"
"7564","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1990,234230,582270,35558.1,"MT","MT","MT"
"7565","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1991,269620,664850,26803.51,"MT","MT","MT"
"7566","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1992,220000,553730,36063.57,"MT","MT","MT"
"7567","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1993,186130,544420,33787.59,"MT","MT","MT"
"7568","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1994,133260,460930,28595.41,"MT","MT","MT"
"7569","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1995,120660,519920,34255.01,"MT","MT","MT"
"7570","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1996,114090,520780,33794.64,"MT","MT","MT"
"7571","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1997,91460,489230,23126.45,"MT","MT","MT"
"7572","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1998,51820,406290,25575.49,"MT","MT","MT"
"7573","NEFSC-SDOGATLC-1962-2006-SOSEBEE",1999,52560,358190,22377.9,"MT","MT","MT"
"7574","NEFSC-SDOGATLC-1962-2006-SOSEBEE",2000,61550,343600,15209.39,"MT","MT","MT"
"7575","NEFSC-SDOGATLC-1962-2006-SOSEBEE",2001,64840,337690,10439.14,"MT","MT","MT"
"7576","NEFSC-SDOGATLC-1962-2006-SOSEBEE",2002,58380,371200,10757.48,"MT","MT","MT"
"7577","NEFSC-SDOGATLC-1962-2006-SOSEBEE",2003,53630,347180,6707.68,"MT","MT","MT"
"7578","NEFSC-SDOGATLC-1962-2006-SOSEBEE",2004,47720,338170,9118.14,"MT","MT","MT"
"7579","NEFSC-SDOGATLC-1962-2006-SOSEBEE",2005,106180,453880,7774.82,"MT","MT","MT"
"7580","NEFSC-SDOGATLC-1962-2006-SOSEBEE",2006,NA,NA,NA,NA,NA,NA
"7586","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1945,NA,NA,NA,NA,NA,NA
"7587","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1946,NA,NA,NA,NA,NA,NA
"7588","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1947,NA,NA,NA,NA,NA,NA
"7589","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1948,NA,NA,NA,NA,NA,NA
"7590","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1949,NA,NA,NA,NA,NA,NA
"7591","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1950,NA,NA,NA,NA,NA,NA
"7592","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1951,NA,NA,NA,NA,NA,NA
"7593","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1952,NA,NA,NA,NA,NA,NA
"7594","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1953,NA,NA,NA,NA,NA,NA
"7595","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1954,NA,NA,NA,NA,NA,NA
"7596","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1955,NA,NA,NA,NA,NA,NA
"7597","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1956,NA,NA,NA,NA,NA,NA
"7598","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1957,NA,NA,NA,NA,NA,NA
"7599","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1958,NA,NA,NA,NA,NA,NA
"7600","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1959,NA,NA,NA,NA,NA,NA
"7601","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1960,NA,NA,NA,NA,NA,NA
"7602","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1961,NA,NA,NA,NA,NA,NA
"7603","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1962,NA,NA,NA,NA,NA,NA
"7604","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1963,NA,NA,NA,NA,NA,NA
"7605","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1964,NA,NA,NA,NA,NA,NA
"7606","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1965,NA,NA,NA,NA,NA,NA
"7607","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1966,NA,NA,NA,NA,NA,NA
"7608","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1967,NA,NA,NA,NA,NA,NA
"7609","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1968,NA,NA,NA,NA,NA,NA
"7610","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1969,NA,NA,NA,NA,NA,NA
"7611","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1970,NA,NA,NA,NA,NA,NA
"7612","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1971,NA,NA,NA,NA,NA,NA
"7613","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1972,NA,NA,NA,NA,NA,NA
"7614","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1973,NA,NA,NA,NA,NA,NA
"7615","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1974,NA,NA,NA,NA,NA,NA
"7616","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1975,NA,NA,NA,NA,NA,NA
"7617","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1976,NA,NA,NA,NA,NA,NA
"7618","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1977,NA,NA,NA,NA,NA,NA
"7619","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1978,NA,NA,NA,NA,NA,NA
"7620","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1979,NA,NA,NA,NA,NA,NA
"7621","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1980,NA,NA,NA,NA,NA,NA
"7622","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1981,NA,NA,NA,NA,NA,NA
"7623","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1982,24674,65.47560501713,18693,"MT","MT","MT"
"7624","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1983,24637,74.5751215517,26466,"MT","MT","MT"
"7625","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1984,20984,61.21818703231,26057,"MT","MT","MT"
"7626","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1985,18724,53.83143528686,20432,"MT","MT","MT"
"7627","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1986,17691,55.76509956017,20866,"MT","MT","MT"
"7628","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1987,18338,50.26393129681,18312,"MT","MT","MT"
"7629","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1988,10861,31.71472491803,21661,"MT","MT","MT"
"7630","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1989,7017,23.52012516161,10314,"MT","MT","MT"
"7631","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1990,9576,28.67837759325,7976,"MT","MT","MT"
"7632","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1991,9152,30.63245352321,11316,"MT","MT","MT"
"7633","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1992,10536,31.31964596376,11805,"MT","MT","MT"
"7634","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1993,12099,33.25512460655,11477,"MT","MT","MT"
"7635","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1994,15053,36.95689193812,12412,"MT","MT","MT"
"7636","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1995,20671,42.86221100315,10496,"MT","MT","MT"
"7637","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1996,23327,44.40397146878,11459,"MT","MT","MT"
"7638","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1997,24650,43.96353327751,10258,"MT","MT","MT"
"7639","NEFSC-SFLOUNMATLC-1940-2007-BAUM",1998,27654,46.14304461536,11858,"MT","MT","MT"
